model_id,edge_index,observed_grade,stored_continuity,max_c0_model_units,max_g1_angle_deg,max_g2_curvature_gap,label_source,design_intent_known
0000__00008081__STEP__Part5,7,G0_only,0,2.7183997832546798e-14,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,8,G0_only,0,3.469446951953614e-18,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,9,G0_only,0,2.6489228386992797e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,10,G0_only,0,2.6489260195916503e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,11,G0_only,0,2.648923111347347e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,12,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,13,G0_only,0,1.6723194975525542e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,14,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,15,G0_only,0,8.215755871490022e-15,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,16,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,17,G0_only,0,6.938893903907228e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,18,G0_only,0,8.215653312501778e-15,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,19,G0_only,0,7.587571212213898e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,20,G0_only,0,1.67227702984913e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,21,G0_only,0,1.6722786134099712e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,22,G0_only,0,7.587571561225925e-14,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,23,G0_only,0,8.215662103322365e-15,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00008081__STEP__Part5,24,G0_only,0,5.551115123125783e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,1,G0_only,0,1.6246723141485286e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,2,G0_only,0,2.1241836782557005e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,3,G0_only,0,1.6243647318821702e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,4,G0_only,0,6.751330131324158e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,5,G0_only,0,2.255362078597502e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,6,G0_only,0,8.673617379884035e-18,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,7,G0_only,0,2.2551405187698492e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,8,G0_only,0,4.86032246606382e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,9,G0_only,0,3.1612437079416925e-19,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,10,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,11,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,12,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,13,G0_only,0,8.357493009089866e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,14,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,15,G0_only,0,4.683753385137379e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,16,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,17,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,18,G0_only,0,5.561946577567963e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,19,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,20,G0_only,0,4.683753385137379e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,21,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,22,G0_only,0,1.9081958235744878e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,23,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,24,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,25,G0_only,0,3.1612437079416925e-19,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,26,G0_only,0,1.0408340855860843e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,27,G0_only,0,5.551115123125783e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,28,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,29,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,30,G0_only,0,0.0,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,31,G0_only,0,5.56203641465049e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,32,G0_only,0,5.551205135497505e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,33,G0_only,0,3.1612437079416925e-19,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,34,G0_only,0,3.1612437079416925e-19,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,35,G0_only,0,8.363469615823087e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,36,G0_only,0,5.551205135497505e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,37,G0_only,0,5.551205135497505e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,38,G0_only,0,1.9084576619053456e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,39,G0_only,0,5.551115123125783e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,40,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,41,G0_only,0,5.551115123125783e-17,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,42,G0_only,0,0.0,89.99999999999999,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,43,G0_only,0,5.647850449853784e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,44,G0_only,0,7.850462293418876e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,45,G0_only,0,4.5102810375396984e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,46,G0_only,0,8.357493009089866e-18,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,47,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,48,G0_only,0,1.1443916996305594e-16,89.99999999999997,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,49,G0_only,0,2.7755575615628914e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,50,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,51,G0_only,0,1.1102230246251565e-16,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,52,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,53,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009029__STEP__Part1,54,G0_only,0,0.0,90.0,0.0,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,1,G0_only,0,7.469063020490721e-13,83.27664713153146,0.7152621115227831,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,2,G0_only,0,1.3329179921125024e-16,71.80394255893339,0.10798367119029106,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,3,G0_only,0,6.514874062071418e-13,83.27664713169382,0.6324057116592283,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,4,G0_fail,0,1.938600735364902e-05,53.728023065322915,0.6768347656510871,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,5,G0_only,0,7.251820768711038e-11,89.99999999998815,1.0514622290708957,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,6,G0_fail,0,1.9386007356435933e-05,54.473121887223996,0.7355026600307406,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,7,G0_only,0,7.251710599596067e-11,89.9999999999782,1.051462229070896,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,8,G0_only,0,6.501086446683036e-13,83.21267662754016,0.6214935402718567,computed from source STEP with OCCT 7.9,False
0000__00009119__STEP__Part31,9,G0_only,0,6.566017620756506e-13,83.21267662739432,0.7049652479337075,computed from source STEP with OCCT 7.9,False
0000__00009204__STEP__Part179,1,G1_only,1,4.09408561433017e-13,2.993029177444428e-10,270.65870824058476,computed from source STEP with OCCT 7.9,False
0000__00009204__STEP__Part179,3,G0_only,0,2.300952920972967e-13,54.34091230367909,287.5748775054461,computed from source STEP with OCCT 7.9,False
0000__00009204__STEP__Part179,4,G1_only,1,5.465913828564852e-13,2.6576714918309145e-10,270.6587082405847,computed from source STEP with OCCT 7.9,False
0000__00009204__STEP__Part179,6,G0_only,0,5.463833000721124e-13,54.34091230389856,287.57487750544607,computed from source STEP with OCCT 7.9,False
0000__00009312__STEP__Part158,1,G0_only,0,7.549567588557365e-15,90.0,27.46915060479491,computed from source STEP with OCCT 7.9,False
0000__00009312__STEP__Part158,3,G0_only,0,7.549975744995337e-15,90.0,27.46915060479491,computed from source STEP with OCCT 7.9,False
0000__00009312__STEP__Part158,4,G0_only,0,1.7760186445487385e-13,90.0,19.273552235401297,computed from source STEP with OCCT 7.9,False
0000__00009312__STEP__Part158,5,G0_only,0,1.4641585722923626e-14,90.0,19.273552235401297,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,1,G0_only,0,4.567511958001673e-10,89.99999999997753,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,2,G0_only,0,1.583300480880298e-13,60.00000000000884,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,3,G0_only,0,4.570447559361482e-10,89.99999999997753,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,4,G0_only,0,3.636527551881223e-13,60.000000000019654,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,5,G0_only,0,4.494288814263719e-13,89.99999999995126,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,6,G0_only,0,5.305101754029997e-11,89.9999999999628,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,7,G0_only,0,3.131865622290105e-10,89.99999999997755,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,8,G0_only,0,1.7288899704785415e-13,89.99999999995126,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,9,G0_only,0,4.893246723854907e-11,89.99999999996281,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,10,G0_only,0,2.0037717940703583e-13,89.99999999995126,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,11,G0_only,0,4.880360222017773e-11,89.99999999996281,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,12,G0_only,0,7.841619655387421e-14,89.99999999995126,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,13,G0_only,0,3.1289295023063615e-10,89.99999999997755,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,14,G0_only,0,5.2922107589662186e-11,89.9999999999628,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,15,G0_only,0,4.1870252144323163e-13,59.9999999999715,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,16,G0_only,0,1.0194408312500287e-13,60.000000000019654,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,17,G0_only,0,4.439301670760832e-13,60.00000000000884,0.0,computed from source STEP with OCCT 7.9,False
0001__00010441__STEP__Part52,18,G0_only,0,5.005669922629106e-13,59.9999999999715,0.0,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,1,G1_only,1,2.8035515410493842e-09,1.4663176392432756e-07,40.25094811562357,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,3,G1_only,1,2.2411795263824874e-11,1.4146194696291132e-09,43.751030636537145,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,4,G0_only,0,7.100153798234032e-13,90.0,14.113235689197964,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,5,G0_only,0,2.900110707138026e-13,90.0,14.113235689197964,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,7,G0_only,0,5.000444502911705e-13,90.0,14.113235689197964,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,9,G0_only,0,6.994405055138486e-14,90.0,14.113235689197964,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,10,G1_only,1,2.2411770188200767e-11,1.4047329944792536e-09,43.751030636537145,computed from source STEP with OCCT 7.9,False
0001__00011077__STEP__Part1,12,G1_only,1,2.687032999609022e-09,2.5128740682913555e-07,40.25094811562357,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,1,G0_only,0,1.734723475976807e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,2,G0_only,0,9.05872763603365e-17,89.99999999999997,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,3,G0_only,0,1.734723475976807e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,4,G0_only,0,8.897017726212005e-16,89.47651391687575,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,5,G0_only,0,4.2391853564535586e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,6,G0_only,0,1.8261886967033185e-16,89.99897510860569,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,7,G0_only,0,4.2391853564535586e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,8,G0_only,0,4.493926824689287e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,9,G0_only,0,3.476439034653722e-15,89.47548902548147,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,10,G0_only,0,4.493926824689287e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,11,G0_only,0,4.163336342344337e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012214__STEP__Part23,12,G0_only,0,4.163336342344337e-17,90.0,0.0,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,1,G0_only,0,4.784506156824892e-13,90.0,73.53485623576114,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,2,G2,2,0.0,3.3331432679728716e-14,0.282121149995767,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,3,G0_only,0,5.551115123125783e-17,90.0,73.53485623576114,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,4,G2,2,0.0,2.2263882770244617e-14,0.4692605482195944,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,5,G0_only,0,4.784506156824892e-13,90.0,68.47616210255248,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,6,G1_only,1,0.0,1.3216409547613777e-14,0.3137999637694726,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,7,G0_only,0,5.551115123125783e-17,90.0,68.47616210255248,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,8,G2,2,0.0,1.2704550744598537e-08,0.16859821725877638,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,9,G0_only,0,4.784506156824892e-13,90.0,68.68854234225402,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,10,G2,2,0.0,1.270453484182513e-08,0.2014953344943115,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,11,G0_only,0,5.551115123125783e-17,90.0,68.68854234225402,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,12,G2,2,0.0,1.4188626937608505e-14,0.07208456022025089,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,13,G0_only,0,4.784506156824892e-13,90.0,70.08927429867686,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,14,G0_only,0,5.551115123125783e-17,90.0,70.08927429867686,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,15,G1_only,2,0.0,1.18947688004792e-08,1.1321061941066262,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,16,G0_only,0,4.784506156824892e-13,90.0,69.09378252926437,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,17,G0_only,0,5.551115123125783e-17,90.0,69.09378252926437,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,18,G0_only,0,6.206335383118183e-17,90.0,72.6156648906024,computed from source STEP with OCCT 7.9,False
0001__00012329__STEP__Part31,19,G0_only,0,2.7755575615628914e-17,90.0,72.50523486482567,computed from source STEP with OCCT 7.9,False
